ID,VPL,USERID,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA
21852,110,34,1684581690,,0,,2023-05-20 11:21:30,1970-01-01 00:00:00,
21853,110,34,1684581706,,0,,2023-05-20 11:21:46,1970-01-01 00:00:00,
21854,110,34,1684581779,,0,,2023-05-20 11:22:59,1970-01-01 00:00:00,
21855,110,34,1684582056,,0,,2023-05-20 11:27:36,1970-01-01 00:00:00,
21857,110,34,1684582107,,0,,2023-05-20 11:28:27,1970-01-01 00:00:00,
21858,110,34,1684582153,,0,,2023-05-20 11:29:13,1970-01-01 00:00:00,
21859,110,34,1684582327,,0,,2023-05-20 11:32:07,1970-01-01 00:00:00,
21860,110,34,1684582337,,0,,2023-05-20 11:32:17,1970-01-01 00:00:00,
21861,110,34,1684582468,,0,,2023-05-20 11:34:28,1970-01-01 00:00:00,
21863,110,34,1684582497,,0,,2023-05-20 11:34:57,1970-01-01 00:00:00,
21864,110,34,1684582599,,0,,2023-05-20 11:36:39,1970-01-01 00:00:00,
21867,110,34,1684582649,,0,,2023-05-20 11:37:29,1970-01-01 00:00:00,
21868,110,34,1684582758,,0,,2023-05-20 11:39:18,1970-01-01 00:00:00,
21870,110,34,1684582816,,1684582828,1.000.000,2023-05-20 11:40:16,2023-05-20 11:40:28,10.0
21871,111,34,1684583148,,0,,2023-05-20 11:45:48,1970-01-01 00:00:00,
21872,111,34,1684583156,,0,,2023-05-20 11:45:56,1970-01-01 00:00:00,
21873,111,34,1684583213,,0,,2023-05-20 11:46:53,1970-01-01 00:00:00,
21874,111,34,1684583268,,0,,2023-05-20 11:47:48,1970-01-01 00:00:00,
21875,111,34,1684583289,,0,,2023-05-20 11:48:09,1970-01-01 00:00:00,
21877,111,34,1684583399,,1684583414,500.000,2023-05-20 11:49:59,2023-05-20 11:50:14,5.0
21878,111,34,1684583502,,0,,2023-05-20 11:51:42,1970-01-01 00:00:00,
21880,111,34,1684583635,,0,,2023-05-20 11:53:55,1970-01-01 00:00:00,
21882,111,34,1684583690,,1684583718,500.000,2023-05-20 11:54:50,2023-05-20 11:55:18,5.0
21883,111,34,1684583745,,1684583758,500.000,2023-05-20 11:55:45,2023-05-20 11:55:58,5.0
21884,111,34,1684583788,,1684583791,500.000,2023-05-20 11:56:28,2023-05-20 11:56:31,5.0
21885,111,34,1684583837,,1684583841,1.000.000,2023-05-20 11:57:17,2023-05-20 11:57:21,10.0
21923,104,46,1684597175,,0,,2023-05-20 15:39:35,1970-01-01 00:00:00,
21924,104,46,1684597365,,0,,2023-05-20 15:42:45,1970-01-01 00:00:00,
21925,104,46,1684597433,,0,,2023-05-20 15:43:53,1970-01-01 00:00:00,
21926,104,46,1684597443,,0,,2023-05-20 15:44:03,1970-01-01 00:00:00,
21927,104,46,1684597494,,0,,2023-05-20 15:44:54,1970-01-01 00:00:00,
21928,104,46,1684597735,,0,,2023-05-20 15:48:55,1970-01-01 00:00:00,
21929,104,46,1684597762,,0,,2023-05-20 15:49:22,1970-01-01 00:00:00,
21930,104,46,1684597932,,0,,2023-05-20 15:52:12,1970-01-01 00:00:00,
21932,104,46,1684597967,,0,,2023-05-20 15:52:47,1970-01-01 00:00:00,
21933,104,46,1684598065,,0,,2023-05-20 15:54:25,1970-01-01 00:00:00,
21934,104,46,1684598098,,0,,2023-05-20 15:54:58,1970-01-01 00:00:00,
21935,104,46,1684598168,,1684598183,1.000.000,2023-05-20 15:56:08,2023-05-20 15:56:23,10.0
21936,103,56,1684598188,,0,,2023-05-20 15:56:28,1970-01-01 00:00:00,
21938,103,56,1684598232,,1684598238,0,2023-05-20 15:57:12,2023-05-20 15:57:18,0.0
21939,103,56,1684598267,,1684598271,1.000.000,2023-05-20 15:57:47,2023-05-20 15:57:51,10.0
21940,105,46,1684598627,,0,,2023-05-20 16:03:47,1970-01-01 00:00:00,
21941,105,46,1684598641,,0,,2023-05-20 16:04:01,1970-01-01 00:00:00,
21942,105,46,1684598703,,0,,2023-05-20 16:05:03,1970-01-01 00:00:00,
21943,105,46,1684598756,,0,,2023-05-20 16:05:56,1970-01-01 00:00:00,
21944,105,46,1684598810,,0,,2023-05-20 16:06:50,1970-01-01 00:00:00,
21945,105,46,1684598854,,1684598873,1.000.000,2023-05-20 16:07:34,2023-05-20 16:07:53,10.0
21946,106,46,1684599394,,0,,2023-05-20 16:16:34,1970-01-01 00:00:00,
21947,106,46,1684599406,,0,,2023-05-20 16:16:46,1970-01-01 00:00:00,
21948,106,46,1684599490,,1684599512,1.000.000,2023-05-20 16:18:10,2023-05-20 16:18:32,10.0
21949,107,46,1684599693,,1684599745,0,2023-05-20 16:21:33,2023-05-20 16:22:25,0.0
21950,107,46,1684599829,,1684599869,1.000.000,2023-05-20 16:23:49,2023-05-20 16:24:29,10.0
21959,104,56,1684601001,,0,,2023-05-20 16:43:21,1970-01-01 00:00:00,
21960,104,56,1684601010,,0,,2023-05-20 16:43:30,1970-01-01 00:00:00,
21963,104,56,1684601219,,0,,2023-05-20 16:46:59,1970-01-01 00:00:00,
21964,104,56,1684601241,,0,,2023-05-20 16:47:21,1970-01-01 00:00:00,
21965,104,56,1684601294,,1684601313,1.000.000,2023-05-20 16:48:14,2023-05-20 16:48:33,10.0
21972,105,56,1684601551,,1684601562,1.000.000,2023-05-20 16:52:31,2023-05-20 16:52:42,10.0
21975,107,37,1684602763,,0,,2023-05-20 17:12:43,1970-01-01 00:00:00,
21977,107,37,1684602780,,0,,2023-05-20 17:13:00,1970-01-01 00:00:00,
21979,107,37,1684602837,,0,,2023-05-20 17:13:57,1970-01-01 00:00:00,
21980,107,37,1684602884,,0,,2023-05-20 17:14:44,1970-01-01 00:00:00,
21982,107,37,1684602949,,0,,2023-05-20 17:15:49,1970-01-01 00:00:00,
21983,107,37,1684602954,,0,,2023-05-20 17:15:54,1970-01-01 00:00:00,
21985,107,37,1684603086,,0,,2023-05-20 17:18:06,1970-01-01 00:00:00,
21986,107,37,1684603116,,0,,2023-05-20 17:18:36,1970-01-01 00:00:00,
21987,107,37,1684603166,,0,,2023-05-20 17:19:26,1970-01-01 00:00:00,
21992,108,46,1684603881,,0,,2023-05-20 17:31:21,1970-01-01 00:00:00,
21995,108,46,1684603935,,0,,2023-05-20 17:32:15,1970-01-01 00:00:00,
21998,108,46,1684603977,,0,,2023-05-20 17:32:57,1970-01-01 00:00:00,
22000,108,46,1684604079,,1684604263,500.000,2023-05-20 17:34:39,2023-05-20 17:37:43,5.0
22019,109,46,1684605666,,0,,2023-05-20 18:01:06,1970-01-01 00:00:00,
22021,109,46,1684605716,,0,,2023-05-20 18:01:56,1970-01-01 00:00:00,
22022,109,46,1684605771,,1684605776,1.000.000,2023-05-20 18:02:51,2023-05-20 18:02:56,10.0
22031,106,30,1684613052,,0,,2023-05-20 20:04:12,1970-01-01 00:00:00,
22035,106,30,1684613110,,1684613147,0,2023-05-20 20:05:10,2023-05-20 20:05:47,0.0
22036,103,44,1684613534,,0,,2023-05-20 20:12:14,1970-01-01 00:00:00,
22038,106,30,1684613569,,1684613732,0,2023-05-20 20:12:49,2023-05-20 20:15:32,0.0
22039,103,38,1684613572,,0,,2023-05-20 20:12:52,1970-01-01 00:00:00,
22042,103,44,1684613600,,0,,2023-05-20 20:13:20,1970-01-01 00:00:00,
22043,103,38,1684613603,,0,,2023-05-20 20:13:23,1970-01-01 00:00:00,
22044,103,44,1684613617,,0,,2023-05-20 20:13:37,1970-01-01 00:00:00,
22046,103,38,1684613675,,0,,2023-05-20 20:14:35,1970-01-01 00:00:00,
22047,103,44,1684613676,,0,,2023-05-20 20:14:36,1970-01-01 00:00:00,
22049,103,38,1684613717,,0,,2023-05-20 20:15:17,1970-01-01 00:00:00,
22050,103,44,1684613733,,1684613744,0,2023-05-20 20:15:33,2023-05-20 20:15:44,0.0
22052,103,44,1684613777,,1684613780,1.000.000,2023-05-20 20:16:17,2023-05-20 20:16:20,10.0
22053,103,57,1684613790,,0,,2023-05-20 20:16:30,1970-01-01 00:00:00,
22055,103,57,1684613813,,0,,2023-05-20 20:16:53,1970-01-01 00:00:00,
22058,103,57,1684613887,,0,,2023-05-20 20:18:07,1970-01-01 00:00:00,
22061,103,57,1684613929,,0,,2023-05-20 20:18:49,1970-01-01 00:00:00,
22062,103,40,1684613941,,0,,2023-05-20 20:19:01,1970-01-01 00:00:00,
22064,103,47,1684613980,,0,,2023-05-20 20:19:40,1970-01-01 00:00:00,
22068,107,30,1684614056,,0,,2023-05-20 20:20:56,1970-01-01 00:00:00,
22069,103,57,1684614060,,0,,2023-05-20 20:21:00,1970-01-01 00:00:00,
22071,107,30,1684614068,,0,,2023-05-20 20:21:08,1970-01-01 00:00:00,
22073,103,57,1684614113,,0,,2023-05-20 20:21:53,1970-01-01 00:00:00,
22075,107,30,1684614153,,0,,2023-05-20 20:22:33,1970-01-01 00:00:00,
22077,107,30,1684614205,,0,,2023-05-20 20:23:25,1970-01-01 00:00:00,
22078,110,27,1684614211,,1684614229,0,2023-05-20 20:23:31,2023-05-20 20:23:49,0.0
22079,107,30,1684614216,,0,,2023-05-20 20:23:36,1970-01-01 00:00:00,
22080,103,57,1684614231,,0,,2023-05-20 20:23:51,1970-01-01 00:00:00,
22081,103,25,1684614232,,0,,2023-05-20 20:23:52,1970-01-01 00:00:00,
22082,104,44,1684614234,,0,,2023-05-20 20:23:54,1970-01-01 00:00:00,
22084,103,47,1684614254,,0,,2023-05-20 20:24:14,1970-01-01 00:00:00,
22085,103,25,1684614262,,1684614347,0,2023-05-20 20:24:22,2023-05-20 20:25:47,0.0
22086,103,57,1684614275,,0,,2023-05-20 20:24:35,1970-01-01 00:00:00,
22087,107,30,1684614278,,0,,2023-05-20 20:24:38,1970-01-01 00:00:00,
22088,104,44,1684614287,,0,,2023-05-20 20:24:47,1970-01-01 00:00:00,
22089,104,44,1684614298,,1684614317,1.000.000,2023-05-20 20:24:58,2023-05-20 20:25:17,10.0
22090,107,30,1684614300,,1684614305,0,2023-05-20 20:25:00,2023-05-20 20:25:05,0.0
22091,103,47,1684614305,,0,,2023-05-20 20:25:05,1970-01-01 00:00:00,
22092,103,57,1684614315,,0,,2023-05-20 20:25:15,1970-01-01 00:00:00,
22097,107,30,1684614341,,0,,2023-05-20 20:25:41,1970-01-01 00:00:00,
22098,103,25,1684614383,,1684614387,1.000.000,2023-05-20 20:26:23,2023-05-20 20:26:27,10.0
22101,103,47,1684614395,,0,,2023-05-20 20:26:35,1970-01-01 00:00:00,
22102,103,38,1684614423,,0,,2023-05-20 20:27:03,1970-01-01 00:00:00,
22105,103,38,1684614440,,0,,2023-05-20 20:27:20,1970-01-01 00:00:00,
22106,103,47,1684614443,,0,,2023-05-20 20:27:23,1970-01-01 00:00:00,
22107,103,57,1684614467,,0,,2023-05-20 20:27:47,1970-01-01 00:00:00,
22109,103,47,1684614473,,0,,2023-05-20 20:27:53,1970-01-01 00:00:00,
22111,105,44,1684614489,,0,,2023-05-20 20:28:09,1970-01-01 00:00:00,
22112,105,44,1684614506,,1684614531,1.000.000,2023-05-20 20:28:26,2023-05-20 20:28:51,10.0
22113,103,57,1684614514,,0,,2023-05-20 20:28:34,1970-01-01 00:00:00,
22114,103,47,1684614523,,0,,2023-05-20 20:28:43,1970-01-01 00:00:00,
22116,103,40,1684614556,,0,,2023-05-20 20:29:16,1970-01-01 00:00:00,
22117,103,57,1684614558,,0,,2023-05-20 20:29:18,1970-01-01 00:00:00,
22119,103,40,1684614584,,0,,2023-05-20 20:29:44,1970-01-01 00:00:00,
22120,103,47,1684614600,,0,,2023-05-20 20:30:00,1970-01-01 00:00:00,
22122,103,57,1684614616,,0,,2023-05-20 20:30:16,1970-01-01 00:00:00,
22127,103,40,1684614646,,0,,2023-05-20 20:30:46,1970-01-01 00:00:00,
22129,103,47,1684614657,,0,,2023-05-20 20:30:57,1970-01-01 00:00:00,
22134,103,40,1684614674,,0,,2023-05-20 20:31:14,1970-01-01 00:00:00,
22137,103,57,1684614681,,0,,2023-05-20 20:31:21,1970-01-01 00:00:00,
22138,103,38,1684614694,,0,,2023-05-20 20:31:34,1970-01-01 00:00:00,
22139,103,38,1684614700,,0,,2023-05-20 20:31:40,1970-01-01 00:00:00,
22141,103,47,1684614711,,1684614729,0,2023-05-20 20:31:51,2023-05-20 20:32:09,0.0
22143,110,27,1684614729,,0,,2023-05-20 20:32:09,1970-01-01 00:00:00,
22146,103,47,1684614765,,1684614774,0,2023-05-20 20:32:45,2023-05-20 20:32:54,0.0
22147,104,25,1684614791,,0,,2023-05-20 20:33:11,1970-01-01 00:00:00,
22148,104,25,1684614804,,0,,2023-05-20 20:33:24,1970-01-01 00:00:00,
22149,103,47,1684614809,,1684614825,1.000.000,2023-05-20 20:33:29,2023-05-20 20:33:45,10.0
22155,103,38,1684614945,,0,,2023-05-20 20:35:45,1970-01-01 00:00:00,
22162,103,38,1684614997,,0,,2023-05-20 20:36:37,1970-01-01 00:00:00,
22164,103,40,1684615024,,0,,2023-05-20 20:37:04,1970-01-01 00:00:00,
22165,104,25,1684615058,,0,,2023-05-20 20:37:38,1970-01-01 00:00:00,
22166,108,30,1684615067,,0,,2023-05-20 20:37:47,1970-01-01 00:00:00,
22167,103,40,1684615076,,1684615108,0,2023-05-20 20:37:56,2023-05-20 20:38:28,0.0
22170,108,30,1684615154,,0,,2023-05-20 20:39:14,1970-01-01 00:00:00,
22175,104,47,1684615189,,0,,2023-05-20 20:39:49,1970-01-01 00:00:00,
22177,104,25,1684615192,,0,,2023-05-20 20:39:52,1970-01-01 00:00:00,
22181,103,40,1684615227,,0,,2023-05-20 20:40:27,1970-01-01 00:00:00,
22185,103,40,1684615252,,1684615317,0,2023-05-20 20:40:52,2023-05-20 20:41:57,0.0
22187,104,25,1684615267,,0,,2023-05-20 20:41:07,1970-01-01 00:00:00,
22189,104,25,1684615281,,0,,2023-05-20 20:41:21,1970-01-01 00:00:00,
22190,104,47,1684615296,,0,,2023-05-20 20:41:36,1970-01-01 00:00:00,
22203,103,42,1684615424,,0,,2023-05-20 20:43:44,1970-01-01 00:00:00,
22204,103,40,1684615455,,1684615466,1.000.000,2023-05-20 20:44:15,2023-05-20 20:44:26,10.0
22207,103,42,1684615483,,0,,2023-05-20 20:44:43,1970-01-01 00:00:00,
22209,104,25,1684615555,,0,,2023-05-20 20:45:55,1970-01-01 00:00:00,
22210,108,30,1684615592,,0,,2023-05-20 20:46:32,1970-01-01 00:00:00,
22211,104,25,1684615645,,0,,2023-05-20 20:47:25,1970-01-01 00:00:00,
22212,108,30,1684615657,,0,,2023-05-20 20:47:37,1970-01-01 00:00:00,
22214,104,25,1684615713,,0,,2023-05-20 20:48:33,1970-01-01 00:00:00,
22215,111,27,1684615763,,0,,2023-05-20 20:49:23,1970-01-01 00:00:00,
22218,103,42,1684615807,,0,,2023-05-20 20:50:07,1970-01-01 00:00:00,
22220,108,30,1684615814,,0,,2023-05-20 20:50:14,1970-01-01 00:00:00,
22225,104,25,1684615861,,0,,2023-05-20 20:51:01,1970-01-01 00:00:00,
22228,103,42,1684615897,,0,,2023-05-20 20:51:37,1970-01-01 00:00:00,
22230,104,40,1684615911,,0,,2023-05-20 20:51:51,1970-01-01 00:00:00,
22231,104,25,1684615911,,0,,2023-05-20 20:51:51,1970-01-01 00:00:00,
22232,104,40,1684615947,,0,,2023-05-20 20:52:27,1970-01-01 00:00:00,
22235,104,25,1684615984,,0,,2023-05-20 20:53:04,1970-01-01 00:00:00,
22236,104,47,1684615993,,0,,2023-05-20 20:53:13,1970-01-01 00:00:00,
22241,104,25,1684616036,,0,,2023-05-20 20:53:56,1970-01-01 00:00:00,
22242,104,47,1684616037,,0,,2023-05-20 20:53:57,1970-01-01 00:00:00,
22243,111,27,1684616052,,0,,2023-05-20 20:54:12,1970-01-01 00:00:00,
22244,104,47,1684616054,,1684616070,1.000.000,2023-05-20 20:54:14,2023-05-20 20:54:30,10.0
22245,104,25,1684616056,,0,,2023-05-20 20:54:16,1970-01-01 00:00:00,
22246,104,40,1684616099,,0,,2023-05-20 20:54:59,1970-01-01 00:00:00,
22247,111,27,1684616105,,0,,2023-05-20 20:55:05,1970-01-01 00:00:00,
22248,104,40,1684616132,,0,,2023-05-20 20:55:32,1970-01-01 00:00:00,
22249,104,25,1684616139,,0,,2023-05-20 20:55:39,1970-01-01 00:00:00,
22254,104,40,1684616194,,0,,2023-05-20 20:56:34,1970-01-01 00:00:00,
22255,104,25,1684616198,,0,,2023-05-20 20:56:38,1970-01-01 00:00:00,
22258,111,27,1684616223,,0,,2023-05-20 20:57:03,1970-01-01 00:00:00,
22259,103,42,1684616224,,0,,2023-05-20 20:57:04,1970-01-01 00:00:00,
22262,111,27,1684616254,,0,,2023-05-20 20:57:34,1970-01-01 00:00:00,
22263,104,25,1684616256,,1684616275,1.000.000,2023-05-20 20:57:36,2023-05-20 20:57:55,10.0
22268,111,27,1684616352,,0,,2023-05-20 20:59:12,1970-01-01 00:00:00,
22270,103,42,1684616383,,0,,2023-05-20 20:59:43,1970-01-01 00:00:00,
22271,103,42,1684616418,,1684616448,0,2023-05-20 21:00:18,2023-05-20 21:00:48,0.0
22272,111,27,1684616426,,0,,2023-05-20 21:00:26,1970-01-01 00:00:00,
22274,111,27,1684616469,,1684617119,0,2023-05-20 21:01:09,2023-05-20 21:11:59,0.0
22276,103,49,1684616475,,0,,2023-05-20 21:01:15,1970-01-01 00:00:00,
22277,103,42,1684616478,,1684616501,1.000.000,2023-05-20 21:01:18,2023-05-20 21:01:41,10.0
22281,105,47,1684616612,,0,,2023-05-20 21:03:32,1970-01-01 00:00:00,
22283,108,30,1684616640,,0,,2023-05-20 21:04:00,1970-01-01 00:00:00,
22284,108,30,1684616649,,0,,2023-05-20 21:04:09,1970-01-01 00:00:00,
22286,108,30,1684616718,,1684616721,0,2023-05-20 21:05:18,2023-05-20 21:05:21,0.0
22288,105,25,1684616735,,0,,2023-05-20 21:05:35,1970-01-01 00:00:00,
22290,105,25,1684616768,,0,,2023-05-20 21:06:08,1970-01-01 00:00:00,
22291,108,30,1684616769,,1684616810,0,2023-05-20 21:06:09,2023-05-20 21:06:50,0.0
22294,105,25,1684616799,,0,,2023-05-20 21:06:39,1970-01-01 00:00:00,
22295,105,47,1684616813,,0,,2023-05-20 21:06:53,1970-01-01 00:00:00,
22298,105,25,1684616847,,0,,2023-05-20 21:07:27,1970-01-01 00:00:00,
22300,104,40,1684616861,,0,,2023-05-20 21:07:41,1970-01-01 00:00:00,
22301,105,47,1684616869,,0,,2023-05-20 21:07:49,1970-01-01 00:00:00,
22305,105,25,1684616895,,0,,2023-05-20 21:08:15,1970-01-01 00:00:00,
22306,105,47,1684616911,,1684616922,0,2023-05-20 21:08:31,2023-05-20 21:08:42,0.0
22308,105,25,1684616945,,1684616963,0,2023-05-20 21:09:05,2023-05-20 21:09:23,0.0
22309,105,47,1684616967,,1684616978,0,2023-05-20 21:09:27,2023-05-20 21:09:38,0.0
22310,105,47,1684616998,,1684617003,0,2023-05-20 21:09:58,2023-05-20 21:10:03,0.0
22312,105,47,1684617042,,1684617050,1.000.000,2023-05-20 21:10:42,2023-05-20 21:10:50,10.0
22314,104,42,1684617075,,0,,2023-05-20 21:11:15,1970-01-01 00:00:00,
22317,104,40,1684617092,,0,,2023-05-20 21:11:32,1970-01-01 00:00:00,
22320,103,49,1684617111,,1684617144,0,2023-05-20 21:11:51,2023-05-20 21:12:24,0.0
22321,105,25,1684617119,,1684617130,1.000.000,2023-05-20 21:11:59,2023-05-20 21:12:10,10.0
22322,104,42,1684617129,,0,,2023-05-20 21:12:09,1970-01-01 00:00:00,
22324,104,40,1684617177,,0,,2023-05-20 21:12:57,1970-01-01 00:00:00,
22325,104,42,1684617186,,0,,2023-05-20 21:13:06,1970-01-01 00:00:00,
22326,111,27,1684617203,,1684617207,500.000,2023-05-20 21:13:23,2023-05-20 21:13:27,5.0
22327,104,40,1684617217,,0,,2023-05-20 21:13:37,1970-01-01 00:00:00,
22328,103,49,1684617221,,1684617225,1.000.000,2023-05-20 21:13:41,2023-05-20 21:13:45,10.0
22330,111,27,1684617231,,1684617235,1.000.000,2023-05-20 21:13:51,2023-05-20 21:13:55,10.0
22331,104,42,1684617266,,0,,2023-05-20 21:14:26,1970-01-01 00:00:00,
22333,104,40,1684617283,,0,,2023-05-20 21:14:43,1970-01-01 00:00:00,
22335,104,40,1684617301,,0,,2023-05-20 21:15:01,1970-01-01 00:00:00,
22336,104,42,1684617307,,0,,2023-05-20 21:15:07,1970-01-01 00:00:00,
22337,104,42,1684617343,,0,,2023-05-20 21:15:43,1970-01-01 00:00:00,
22338,104,40,1684617348,,0,,2023-05-20 21:15:48,1970-01-01 00:00:00,
22339,104,40,1684617367,,1684617384,0,2023-05-20 21:16:07,2023-05-20 21:16:24,0.0
22343,104,42,1684617386,,0,,2023-05-20 21:16:26,1970-01-01 00:00:00,
22344,104,40,1684617439,,0,,2023-05-20 21:17:19,1970-01-01 00:00:00,
22345,104,42,1684617450,,0,,2023-05-20 21:17:30,1970-01-01 00:00:00,
22346,103,65,1684617475,,0,,2023-05-20 21:17:55,1970-01-01 00:00:00,
22349,104,40,1684617485,,0,,2023-05-20 21:18:05,1970-01-01 00:00:00,
22350,104,40,1684617521,,1684617549,0,2023-05-20 21:18:41,2023-05-20 21:19:09,0.0
22351,106,25,1684617543,,0,,2023-05-20 21:19:03,1970-01-01 00:00:00,
22353,103,65,1684617563,,0,,2023-05-20 21:19:23,1970-01-01 00:00:00,
22354,110,27,1684617579,,0,,2023-05-20 21:19:39,1970-01-01 00:00:00,
22355,104,40,1684617586,,1684617597,0,2023-05-20 21:19:46,2023-05-20 21:19:57,0.0
22356,110,27,1684617616,,0,,2023-05-20 21:20:16,1970-01-01 00:00:00,
22357,104,42,1684617619,,0,,2023-05-20 21:20:19,1970-01-01 00:00:00,
22359,104,42,1684617663,,0,,2023-05-20 21:21:03,1970-01-01 00:00:00,
22360,103,65,1684617691,,0,,2023-05-20 21:21:31,1970-01-01 00:00:00,
22361,103,65,1684617704,,0,,2023-05-20 21:21:44,1970-01-01 00:00:00,
22362,104,40,1684617706,,0,,2023-05-20 21:21:46,1970-01-01 00:00:00,
22364,104,40,1684617744,,0,,2023-05-20 21:22:24,1970-01-01 00:00:00,
22366,103,65,1684617763,,0,,2023-05-20 21:22:43,1970-01-01 00:00:00,
22367,104,40,1684617768,,1684617793,1.000.000,2023-05-20 21:22:48,2023-05-20 21:23:13,10.0
22368,104,42,1684617779,,0,,2023-05-20 21:22:59,1970-01-01 00:00:00,
22369,103,65,1684617788,,0,,2023-05-20 21:23:08,1970-01-01 00:00:00,
22370,103,38,1684617790,,0,,2023-05-20 21:23:10,1970-01-01 00:00:00,
22371,104,49,1684617794,,0,,2023-05-20 21:23:14,1970-01-01 00:00:00,
22373,104,49,1684617813,,0,,2023-05-20 21:23:33,1970-01-01 00:00:00,
22375,103,38,1684617828,,0,,2023-05-20 21:23:48,1970-01-01 00:00:00,
22376,104,42,1684617836,,0,,2023-05-20 21:23:56,1970-01-01 00:00:00,
22378,104,42,1684617891,,0,,2023-05-20 21:24:51,1970-01-01 00:00:00,
22380,104,42,1684617941,,0,,2023-05-20 21:25:41,1970-01-01 00:00:00,
22382,105,40,1684617977,,0,,2023-05-20 21:26:17,1970-01-01 00:00:00,
22383,104,42,1684618000,,1684618011,1.000.000,2023-05-20 21:26:40,2023-05-20 21:26:51,10.0
22384,105,40,1684618000,,0,,2023-05-20 21:26:40,1970-01-01 00:00:00,
22385,105,40,1684618051,,0,,2023-05-20 21:27:31,1970-01-01 00:00:00,
22387,105,40,1684618102,,0,,2023-05-20 21:28:22,1970-01-01 00:00:00,
22388,104,49,1684618172,,0,,2023-05-20 21:29:32,1970-01-01 00:00:00,
22390,104,49,1684618224,,0,,2023-05-20 21:30:24,1970-01-01 00:00:00,
22391,104,49,1684618248,,0,,2023-05-20 21:30:48,1970-01-01 00:00:00,
22392,103,57,1684624635,,0,,2023-05-20 23:17:15,1970-01-01 00:00:00,
22393,103,57,1684624786,,0,,2023-05-20 23:19:46,1970-01-01 00:00:00,
22395,103,57,1684624826,,0,,2023-05-20 23:20:26,1970-01-01 00:00:00,
22396,103,57,1684624914,,0,,2023-05-20 23:21:54,1970-01-01 00:00:00,
22399,103,57,1684624966,,0,,2023-05-20 23:22:46,1970-01-01 00:00:00,
22400,103,57,1684624983,,0,,2023-05-20 23:23:03,1970-01-01 00:00:00,
22401,109,30,1684625548,,0,,2023-05-20 23:32:28,1970-01-01 00:00:00,
22402,109,30,1684625605,,0,,2023-05-20 23:33:25,1970-01-01 00:00:00,
22403,109,30,1684625663,,0,,2023-05-20 23:34:23,1970-01-01 00:00:00,
22404,109,30,1684625829,,0,,2023-05-20 23:37:09,1970-01-01 00:00:00,
22405,109,30,1684625899,,0,,2023-05-20 23:38:19,1970-01-01 00:00:00,
22406,109,30,1684626149,,0,,2023-05-20 23:42:29,1970-01-01 00:00:00,
22407,109,30,1684626382,,0,,2023-05-20 23:46:22,1970-01-01 00:00:00,
22408,109,30,1684626450,,1684626489,1.000.000,2023-05-20 23:47:30,2023-05-20 23:48:09,10.0
22409,110,30,1684626944,,0,,2023-05-20 23:55:44,1970-01-01 00:00:00,
22410,110,30,1684626995,,0,,2023-05-20 23:56:35,1970-01-01 00:00:00,
22411,110,30,1684627037,,0,,2023-05-20 23:57:17,1970-01-01 00:00:00,
22412,110,30,1684627076,,0,,2023-05-20 23:57:56,1970-01-01 00:00:00,
22413,110,30,1684627151,,0,,2023-05-20 23:59:11,1970-01-01 00:00:00,
22414,110,30,1684627188,,0,,2023-05-20 23:59:48,1970-01-01 00:00:00,
22415,110,30,1684627213,,0,,2023-05-21 00:00:13,1970-01-01 00:00:00,
22416,110,30,1684627427,,0,,2023-05-21 00:03:47,1970-01-01 00:00:00,
22418,110,30,1684627472,,0,,2023-05-21 00:04:32,1970-01-01 00:00:00,
22419,110,30,1684627550,,0,,2023-05-21 00:05:50,1970-01-01 00:00:00,
22420,110,30,1684627571,,1684627596,1.000.000,2023-05-21 00:06:11,2023-05-21 00:06:36,10.0
22421,103,65,1684632397,,1684632435,0,2023-05-21 01:26:37,2023-05-21 01:27:15,0.0
22422,103,65,1684632766,,0,,2023-05-21 01:32:46,1970-01-01 00:00:00,
22423,103,65,1684633038,,0,,2023-05-21 01:37:18,1970-01-01 00:00:00,
22424,103,65,1684633075,,0,,2023-05-21 01:37:55,1970-01-01 00:00:00,
22425,103,65,1684633154,,0,,2023-05-21 01:39:14,1970-01-01 00:00:00,
22426,103,65,1684633190,,0,,2023-05-21 01:39:50,1970-01-01 00:00:00,
22427,103,52,1684637557,,1684637561,0,2023-05-21 02:52:37,2023-05-21 02:52:41,0.0
22428,103,52,1684637586,,0,,2023-05-21 02:53:06,1970-01-01 00:00:00,
22429,108,52,1684638852,,1684638858,0,2023-05-21 03:14:12,2023-05-21 03:14:18,0.0
22430,108,52,1684638930,,1684638939,0,2023-05-21 03:15:30,2023-05-21 03:15:39,0.0
22432,108,52,1684638973,,1684638978,0,2023-05-21 03:16:13,2023-05-21 03:16:18,0.0
22433,108,52,1684639019,,1684639025,0,2023-05-21 03:16:59,2023-05-21 03:17:05,0.0
22434,108,52,1684639147,,1684639151,0,2023-05-21 03:19:07,2023-05-21 03:19:11,0.0
22435,109,52,1684644111,,1684644124,0,2023-05-21 04:41:51,2023-05-21 04:42:04,0.0
22436,109,52,1684644184,,1684644188,1.000.000,2023-05-21 04:43:04,2023-05-21 04:43:08,10.0
22437,111,30,1684673358,,0,,2023-05-21 12:49:18,1970-01-01 00:00:00,
